studyID	name	type	iri
MTBLS749	MS format	Format	http://edamontology.org/format_1915
MTBLS750	Knockout	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506
MTBLS750	Group	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS751	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS751	treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS751	time	time	http://www.ebi.ac.uk/efo/EFO_0000721
MTBLS752	Spiking level	dose	http://www.ebi.ac.uk/efo/EFO_0000428
MTBLS752	Brand	Brand Name	http://dicom.nema.org/resources/ontology/DCM/111529
MTBLS752	Geographical origin	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS752	Spiking mix	spiking	http://purl.obolibrary.org/obo/CHMO_0002852
MTBLS752	Technical replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS752	Injection order	Injection order	
MTBLS753	Infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544
MTBLS753	replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS754	Spiking level	spiking	http://purl.obolibrary.org/obo/CHMO_0002852
MTBLS754	Brand	Brand Name	http://dicom.nema.org/resources/ontology/DCM/111529
MTBLS754	Geographical origin	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS754	Spiking mix	dose	http://www.ebi.ac.uk/efo/EFO_0000428
MTBLS754	Technical replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS754	Injection order	Injection order	
MTBLS755	Venom	sample	http://purl.obolibrary.org/obo/MS_1000457
MTBLS756	variety	bio-variety	http://purl.obolibrary.org/obo/TAXRANK_0000032
MTBLS756	location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS757	incubation	Incubation	http://www.cognitiveatlas.org/ontology/cogat.owl#CAO_00341
MTBLS757	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS758	Growth phase	growth phase	
MTBLS758	Bloom phase	bloom phase	
MTBLS758	Nutrient concentration	nutrient	http://purl.obolibrary.org/obo/CHEBI_33284
MTBLS758	Species composition	Species	http://onto.eva.mpg.de/ontologies/gfo-bio.owl#Species
MTBLS759	Species	plant species	
MTBLS759	year	harvest year	
MTBLS759	location	georgraphical origin of plant material	
MTBLS760	Malignant condition	Head and Neck Cancer 	
MTBLS760	Non Malignant condition	Control	
MTBLS761	Incubation	incubation	http://purl.bioontology.org/ontology/npo#NPO_2000
MTBLS761	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS761	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS762	MERS-CoV infection	Middle East respiratory syndrome	http://purl.bioontology.org/ontology/MEDDRA/10075271
MTBLS762	AM580-treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS762	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091
MTBLS762	Cell line	immortal cell line cell	http://purl.obolibrary.org/obo/CL_0000002
MTBLS763	Stress status	Stress	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35041
MTBLS763	Genotype	breed	http://www.ebi.ac.uk/efo/EFO_0005238
MTBLS763	Sex	Sex	http://purl.bioontology.org/ontology/MESH/D012723
MTBLS764	species	species design	http://www.ebi.ac.uk/efo/EFO_0001753
MTBLS765	Single cell analysis		
MTBLS765	Fiber-LAESI		
MTBLS767	Infection	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS767	Sample Type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS767	Medium	Growth Medium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85504
MTBLS768	coral photoacclimation dynamics		
MTBLS769	Infection	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS769	Sample Type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359
MTBLS769	Medium	Growth Medium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85504
MTBLS770	Infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544
MTBLS770	Sampling time post infection	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS770	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS771	Spiking level	spiking	http://purl.obolibrary.org/obo/CHMO_0002852
MTBLS771	Geographical origin	Origin	http://purl.bioontology.org/ontology/LNC/LP62760-1
MTBLS771	Spiking mix	spiking	http://purl.obolibrary.org/obo/CHMO_0002852
MTBLS771	Technical replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS771	Injection order	Injection order	
MTBLS772	Spiking level	spiking	http://purl.obolibrary.org/obo/CHMO_0002852
MTBLS772	Geographical origin	Origin	http://purl.bioontology.org/ontology/LNC/LP62760-1
MTBLS772	Spiking mix	spiking	http://purl.obolibrary.org/obo/CHMO_0002852
MTBLS772	Technical replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090
MTBLS772	Injection order	Injection order	
MTBLS773	Temperature	temperature	http://www.ebi.ac.uk/efo/EFO_0001702
MTBLS773	Light	light	http://www.ebi.ac.uk/efo/EFO_0000568
MTBLS773	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS775	Health status	infected	
MTBLS775	Health status	exposed	
MTBLS775	health status	healthy	
MTBLS777			
MTBLS779	species	Species	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Species
MTBLS780	Extracellular/Intracellular	intracellular	http://purl.obolibrary.org/obo/GO_0005622
MTBLS781			
MTBLS783	species	accession	
MTBLS784	region	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS784	cultivar	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136
MTBLS784	methyl jasmonate	Treatment	http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Treatment
MTBLS785	Metastasis	Metastasis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19151
MTBLS785	Sex	Sex	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28421
MTBLS785	Age	age	http://purl.obolibrary.org/obo/PATO_0000011
MTBLS785	BMI	Body Mass Index	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16358
MTBLS786	genotype	genotype	
MTBLS787	Concentration	molar	http://purl.obolibrary.org/obo/UO_0000062
MTBLS788	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS788	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS789	Dose	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185
MTBLS789	Treatment	Inhibitor	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154898
MTBLS791	Genotype	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136
MTBLS791	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS791	Treatment 	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS791	Time	time	http://www.ebi.ac.uk/efo/EFO_0000721
MTBLS792	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS793	Symbiont	symbiont	http://purl.obolibrary.org/obo/IDO_0000522
MTBLS793	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS794	genotype	genotype	
MTBLS796	OPTN	Optineurin	http://www.limics.org/hrdo/rdfns#gen_id_16595
MTBLS796	TDP-43	protein TDP-43	http://doe-generated-ontology.com/OntoAD#C0297429
MTBLS796	FUS	FUS RNA binding protein	http://www.orpha.net/ORDO/Orphanet_159615
MTBLS796	Gene Expression	gene expression	http://purl.obolibrary.org/obo/GO_0010467
MTBLS796	Category	Category	http://www.onto-med.de/ontologies/gfo.owl#Category
MTBLS797	Seasonal Variation	Plants	http://edamontology.org/topic_0780
MTBLS798	Disease	Different types of chronic kidney disease	
MTBLS799	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS800	RPC supplementation level	Choline supplementation	http://purl.bioontology.org/ontology/SNOMEDCT/226292007
MTBLS801	treatment	Control, Drought and heat	
MTBLS801	cultivar	N22, Dular, Anjali	
MTBLS801	organ	Flag leaf, Flowering spikelet, Developing seed	
MTBLS801	time point	Flowering, Flowering Mild stress, Flowering Severe stress, Flowering 12h Rewatering, Flowering 36h Rewatering, Flowering 60h Rewatering, Early grain filling Severe stress, Early grain filling 12h Rewatering, Early grain filling 36h Rewatering, Early grain filling 60h Rewatering 	
MTBLS802	Age	age	http://purl.obolibrary.org/obo/PATO_0000011
MTBLS802	Cases	disease	http://purl.obolibrary.org/obo/DOID_4
MTBLS802	Antibody status	antibody	http://www.bioassayontology.org/bao#BAO_0000502
MTBLS803	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246
MTBLS803	Location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448
MTBLS805	on tissue identification	ms-ms search	http://purl.obolibrary.org/obo/MS_1001083
MTBLS806	Tissue	Tissue	http://purl.bioontology.org/ontology/STY/T024
MTBLS806	Fish species	Species	http://bioonto.de/ro2.owl#Species
MTBLS806	Season	season	http://purl.obolibrary.org/obo/ENVO_03000096
MTBLS807	sample treatment	blow drying	http://purl.obolibrary.org/obo/CHMO_0002124
MTBLS807	sample treatment	non-dried	
MTBLS808	Understanding of the metabolic variations of T. magnatum to changing environmental conditions.	biomarker	http://purl.obolibrary.org/obo/CHEBI_59163
MTBLS809	parturition 	parturition 	
MTBLS809	transition period	transition period	
MTBLS810	Status	Status	
MTBLS811			
MTBLS812	Cell line	CellLine	http://www.semanticweb.org/pallabi.d/ontologies/2014/2/untitled-ontology-11#CellLine
MTBLS813	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS814	the maturation of olive fruits 	Maturation	http://purl.org/sig/ont/fma/fma67816
MTBLS815	Extracellular/Intracellular	intracellular	http://purl.obolibrary.org/obo/GO_0005622
MTBLS816	Sample	sample	http://purl.obolibrary.org/obo/MS_1000457
MTBLS816	Batch	sample batch	http://purl.obolibrary.org/obo/MS_1000053
MTBLS817	Genotype	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136
MTBLS817	Bacterial infection	treatment	http://www.ebi.ac.uk/efo/EFO_0000727
MTBLS817	Time	time	http://www.ebi.ac.uk/efo/EFO_0000721
MTBLS819	Protein	protein	http://www.bioassayontology.org/bao#BAO_0000175
MTBLS819	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS820	Protein	protein	http://www.bioassayontology.org/bao#BAO_0000175
MTBLS820	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS821	Timepoint	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724
MTBLS821	Well Position	Well	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70592
MTBLS821	Plate No	Order	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42680
MTBLS822	Timepoint	timepoint	
MTBLS822	Well Position	position	
MTBLS822	Plate No	position	
MTBLS823	Location	replicate	
MTBLS824	Timepoint	timepoint	
MTBLS824	Well Position	position	
MTBLS825	genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513
MTBLS826	Environment	Environment	
MTBLS826	Depth	Depth	
MTBLS827	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS827	gene knockdown	gene knockdown by RNA interference	http://www.bioassayontology.org/bao#BAO_0002434
MTBLS827	time post-blood meal	time	http://www.ebi.ac.uk/efo/EFO_0000721
MTBLS827	infection status	infection	http://www.ebi.ac.uk/efo/EFO_0000544
MTBLS828	age-group	Age Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20587
MTBLS828	AMD_status	Status	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25688
MTBLS828	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357
MTBLS828	Sample type	sample	http://purl.obolibrary.org/obo/MS_1000457
MTBLS828	Batch	sample batch	http://purl.obolibrary.org/obo/MS_1000053
MTBLS829	Status	Status	
MTBLS832	dietary glycerol concentration	diet	http://purl.obolibrary.org/obo/XCO_0000013
MTBLS832	muscle	Organ	http://purl.org/obo/owlapi/fma#FMA_67498
MTBLS832	liver	Organ	http://purl.org/obo/owlapi/fma#FMA_67498
MTBLS833	bb	Gone	http://purl.obolibrary.org/obo/GAZ_00418974
MTBLS834	Protein	protein	http://www.bioassayontology.org/bao#BAO_0000175
MTBLS834	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS835	Protein	protein	http://www.bioassayontology.org/bao#BAO_0000175
MTBLS835	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683
MTBLS836	Dosage	dosage endpoint	http://www.bioassayontology.org/bao#BAO_0002116
MTBLS837	Quantitation	absolute quantitation analysis	http://purl.obolibrary.org/obo/MS_1002514
MTBLS837	Databases	Structure analysis	http://edamontology.org/topic_0081
MTBLS837	Method development	Validation	http://edamontology.org/operation_2428
MTBLS838	abrin	Abrin	http://purl.bioontology.org/ontology/MESH/D000036
MTBLS838	metabolism	Metabolism	http://purl.bioontology.org/ontology/MESH/D008660
MTBLS840	Developmental stage	whole plant development stage	http://purl.obolibrary.org/obo/PO_0007033
MTBLS840	solar radiation	solar radiation	http://purl.bioontology.org/ontology/CSP/2535-0993
MTBLS840	temperature	temperature	http://purl.bioontology.org/ontology/CSP/2871-3090
MTBLS840	rainfall	water-based rainfall	http://purl.obolibrary.org/obo/ENVO_01000830
MTBLS840	humidity	humidity	http://purl.obolibrary.org/obo/PATO_0015009
MTBLS841	Gender		
MTBLS841	Age		
MTBLS842	exhalation flow rate	Regular	http://purl.bioontology.org/ontology/SNOMEDCT/17854005
MTBLS842	filter usage	Yes	http://www.owl-ontologies.com/OntologyXCT.owl#Yes
