ACC,StudySize,Status,Releasedate,SubmissionDate,UserName,Technique,AccShort,StudyID,UpdateDate,nmr_size,ms_size,Empty?,150
MTBLS1611,,,,,,,,,,,,,
MTBLS1612,,,,,,,,,,,,,
MTBLS1613,,,,,,,,,,,,,
MTBLS1614,,,,,,,,,,,,,
MTBLS1615,,,,,,,,,,,,,
MTBLS1616,,,,,,,,,,,,,
MTBLS1617,,,,,,,,,,,,,
MTBLS1618,,,,,,,,,,,,,
MTBLS1619,,,,,,,,,,,,,
MTBLS1620,,,,,,,,,,,,,
MTBLS1621,,,,,,,,,,,,,
MTBLS1622,,,,,,,,,,,,,
MTBLS1623,,,,,,,,,,,,,
MTBLS1624,,,,,,,,,,,,,
MTBLS1625,,,,,,,,,,,,,
MTBLS1626,,,,,,,,,,,,,
MTBLS1627,,,,,,,,,,,,,
MTBLS1628,,,,,,,,,,,,,
MTBLS1629,,,,,,,,,,,,,
MTBLS1630,,,,,,,,,,,,,
MTBLS1631,,,,,,,,,,,,,
MTBLS1632,,,,,,,,,,,,,
MTBLS1633,,,,,,,,,,,,,
MTBLS1634,,,,,,,,,,,,,
MTBLS1635,,,,,,,,,,,,,
MTBLS1636,,,,,,,,,,,,,
MTBLS1637,,,,,,,,,,,,,
MTBLS1638,,,,,,,,,,,,,
MTBLS1639,,,,,,,,,,,,,
MTBLS1640,,,,,,,,,,,,,
MTBLS1641,,,,,,,,,,,,,
MTBLS1642,,,,,,,,,,,,,
MTBLS1643,,,,,,,,,,,,,
MTBLS1644,,,,,,,,,,,,,
MTBLS1645,,,,,,,,,,,,,
MTBLS1646,,,,,,,,,,,,,
MTBLS1647,,,,,,,,,,,,,
MTBLS1648,,,,,,,,,,,,,
MTBLS1649,,,,,,,,,,,,,
MTBLS1650,,,,,,,,,,,,,
MTBLS1651,,,,,,,,,,,,,
MTBLS1652,,,,,,,,,,,,,
MTBLS1653,,,,,,,,,,,,,
MTBLS1654,,,,,,,,,,,,,
MTBLS1655,,,,,,,,,,,,,
MTBLS1656,,,,,,,,,,,,,
MTBLS1657,,,,,,,,,,,,,
MTBLS1658,,,,,,,,,,,,,
MTBLS1659,,,,,,,,,,,,,
MTBLS1660,,,,,,,,,,,,,
MTBLS1661,,,,,,,,,,,,,
MTBLS1662,,,,,,,,,,,,,
MTBLS1663,,,,,,,,,,,,,
MTBLS1664,,,,,,,,,,,,,
MTBLS1665,,,,,,,,,,,,,
MTBLS1666,,,,,,,,,,,,,
MTBLS1667,,,,,,,,,,,,,
MTBLS1668,,,,,,,,,,,,,
MTBLS1669,,,,,,,,,,,,,
MTBLS1670,,,,,,,,,,,,,
MTBLS1671,,,,,,,,,,,,,
MTBLS1672,,,,,,,,,,,,,
MTBLS1673,,,,,,,,,,,,,
MTBLS1674,,,,,,,,,,,,,
MTBLS1675,,,,,,,,,,,,,
MTBLS1676,,,,,,,,,,,,,
MTBLS1677,,,,,,,,,,,,,
MTBLS1678,,,,,,,,,,,,,
MTBLS1679,,,,,,,,,,,,,
MTBLS1680,,,,,,,,,,,,,
MTBLS1681,,,,,,,,,,,,,
MTBLS1682,,,,,,,,,,,,,
MTBLS1683,,,,,,,,,,,,,
MTBLS1684,,,,,,,,,,,,,
MTBLS1685,,,,,,,,,,,,,
MTBLS1686,,,,,,,,,,,,,
MTBLS1687,,,,,,,,,,,,,
MTBLS1688,,,,,,,,,,,,,
MTBLS1689,,,,,,,,,,,,,
MTBLS1690,,,,,,,,,,,,,
MTBLS1691,,,,,,,,,,,,,
MTBLS1692,,,,,,,,,,,,,
MTBLS1693,,,,,,,,,,,,,
MTBLS1694,,,,,,,,,,,,,
MTBLS1695,,,,,,,,,,,,,
MTBLS1696,,,,,,,,,,,,,
MTBLS1697,,,,,,,,,,,,,
MTBLS1698,,,,,,,,,,,,,
MTBLS1699,,,,,,,,,,,,,
MTBLS1700,,,,,,,,,,,,,
MTBLS1701,,,,,,,,,,,,,
MTBLS1702,,,,,,,,,,,,,
MTBLS1703,,,,,,,,,,,,,
MTBLS1704,,,,,,,,,,,,,
MTBLS1705,,,,,,,,,,,,,
MTBLS1706,,,,,,,,,,,,,
MTBLS1707,,,,,,,,,,,,,
MTBLS1708,,,,,,,,,,,,,
MTBLS1709,,,,,,,,,,,,,
MTBLS1710,,,,,,,,,,,,,
MTBLS1711,,,,,,,,,,,,,
MTBLS1712,,,,,,,,,,,,,
MTBLS1713,,,,,,,,,,,,,
MTBLS1714,,,,,,,,,,,,,
MTBLS1715,,,,,,,,,,,,,
MTBLS1716,,,,,,,,,,,,,
MTBLS1717,,,,,,,,,,,,,
MTBLS1718,,,,,,,,,,,,,
MTBLS1719,,,,,,,,,,,,,
MTBLS1720,,,,,,,,,,,,,
MTBLS1721,,,,,,,,,,,,,
MTBLS1722,,,,,,,,,,,,,
MTBLS1723,,,,,,,,,,,,,
MTBLS1724,,,,,,,,,,,,,
MTBLS1725,,,,,,,,,,,,,
MTBLS1726,,,,,,,,,,,,,
MTBLS1727,,,,,,,,,,,,,
MTBLS1728,,,,,,,,,,,,,
MTBLS1729,,,,,,,,,,,,,
MTBLS1730,,,,,,,,,,,,,
MTBLS1731,,,,,,,,,,,,,
MTBLS1732,,,,,,,,,,,,,
MTBLS1733,,,,,,,,,,,,,
MTBLS1734,,,,,,,,,,,,,
MTBLS1735,,,,,,,,,,,,,
MTBLS1736,,,,,,,,,,,,,
MTBLS1737,,,,,,,,,,,,,
MTBLS1738,,,,,,,,,,,,,
MTBLS1739,,,,,,,,,,,,,
MTBLS1740,,,,,,,,,,,,,
MTBLS1741,,,,,,,,,,,,,
MTBLS1742,,,,,,,,,,,,,
MTBLS1743,,,,,,,,,,,,,
MTBLS1744,,,,,,,,,,,,,
MTBLS1745,,,,,,,,,,,,,
MTBLS1746,,,,,,,,,,,,,
MTBLS1747,,,,,,,,,,,,,
MTBLS1748,,,,,,,,,,,,,
MTBLS1749,,,,,,,,,,,,,
MTBLS1750,,,,,,,,,,,,,
MTBLS1751,,,,,,,,,,,,,
MTBLS1752,,,,,,,,,,,,,
MTBLS1753,,,,,,,,,,,,,
MTBLS1754,,,,,,,,,,,,,
MTBLS1755,,,,,,,,,,,,,
MTBLS1756,,,,,,,,,,,,,
MTBLS1757,,,,,,,,,,,,,
MTBLS1758,,,,,,,,,,,,,
MTBLS1759,,,,,,,,,,,,,
MTBLS1760,,,,,,,,,,,,,
MTBLS1761,,,,,,,,,,,,,
MTBLS1762,,,,,,,,,,,,,
MTBLS1763,,,,,,,,,,,,,
MTBLS1764,,,,,,,,,,,,,
MTBLS1765,,,,,,,,,,,,,
MTBLS1766,,,,,,,,,,,,,
MTBLS1767,,,,,,,,,,,,,
MTBLS1768,,,,,,,,,,,,,
MTBLS1769,,,,,,,,,,,,,
MTBLS1770,,,,,,,,,,,,,
MTBLS1771,,,,,,,,,,,,,
MTBLS1772,,,,,,,,,,,,,
MTBLS1773,,,,,,,,,,,,,
MTBLS1774,,,,,,,,,,,,,
MTBLS1775,,,,,,,,,,,,,
MTBLS1776,,,,,,,,,,,,,
MTBLS1777,,,,,,,,,,,,,
MTBLS1778,,,,,,,,,,,,,
MTBLS1779,,,,,,,,,,,,,
MTBLS1780,,,,,,,,,,,,,
MTBLS1781,,,,,,,,,,,,,
MTBLS1782,,,,,,,,,,,,,
MTBLS1783,,,,,,,,,,,,,
MTBLS1784,,,,,,,,,,,,,
MTBLS1785,,,,,,,,,,,,,
MTBLS1786,,,,,,,,,,,,,
MTBLS1787,,,,,,,,,,,,,
MTBLS1788,,,,,,,,,,,,,
MTBLS1789,,,,,,,,,,,,,
MTBLS1790,,,,,,,,,,,,,
MTBLS1791,,,,,,,,,,,,,
MTBLS1792,,,,,,,,,,,,,
MTBLS1793,,,,,,,,,,,,,
MTBLS1794,,,,,,,,,,,,,
MTBLS1795,,,,,,,,,,,,,
MTBLS1796,,,,,,,,,,,,,
MTBLS1797,,,,,,,,,,,,,
MTBLS1798,,,,,,,,,,,,,
MTBLS1799,,,,,,,,,,,,,
MTBLS1800,,,,,,,,,,,,,
MTBLS1801,,,,,,,,,,,,,
MTBLS1802,,,,,,,,,,,,,
MTBLS1803,,,,,,,,,,,,,
MTBLS1804,,,,,,,,,,,,,
MTBLS1805,,,,,,,,,,,,,
MTBLS1806,,,,,,,,,,,,,
MTBLS1807,,,,,,,,,,,,,
MTBLS1808,,,,,,,,,,,,,
MTBLS1809,,,,,,,,,,,,,
MTBLS1810,,,,,,,,,,,,,
MTBLS1811,,,,,,,,,,,,,
MTBLS1812,,,,,,,,,,,,,
MTBLS1813,,,,,,,,,,,,,
MTBLS1814,,,,,,,,,,,,,
MTBLS1815,,,,,,,,,,,,,
MTBLS1816,,,,,,,,,,,,,
MTBLS1817,,,,,,,,,,,,,
MTBLS1818,,,,,,,,,,,,,
MTBLS1819,,,,,,,,,,,,,
MTBLS1820,,,,,,,,,,,,,
MTBLS1821,,,,,,,,,,,,,
MTBLS1822,,,,,,,,,,,,,
MTBLS1823,,,,,,,,,,,,,
MTBLS1824,,,,,,,,,,,,,
MTBLS1825,,,,,,,,,,,,,
MTBLS1826,,,,,,,,,,,,,
MTBLS1827,,,,,,,,,,,,,
MTBLS1828,,,,,,,,,,,,,
MTBLS1829,,,,,,,,,,,,,
MTBLS1830,,,,,,,,,,,,,
MTBLS1831,,,,,,,,,,,,,
MTBLS1832,,,,,,,,,,,,,
MTBLS1833,,,,,,,,,,,,,
MTBLS1834,,,,,,,,,,,,,
MTBLS1835,,,,,,,,,,,,,
MTBLS1836,,,,,,,,,,,,,
MTBLS1837,,,,,,,,,,,,,
MTBLS1838,,,,,,,,,,,,,
MTBLS1839,,,,,,,,,,,,,
MTBLS1840,,,,,,,,,,,,,
MTBLS1841,,,,,,,,,,,,,
MTBLS1842,,,,,,,,,,,,,
MTBLS1843,,,,,,,,,,,,,
MTBLS1844,,,,,,,,,,,,,
MTBLS1845,,,,,,,,,,,,,
MTBLS1846,,,,,,,,,,,,,
MTBLS1847,,,,,,,,,,,,,
MTBLS1848,,,,,,,,,,,,,
MTBLS1849,,,,,,,,,,,,,
MTBLS1850,,,,,,,,,,,,,
MTBLS1851,,,,,,,,,,,,,
MTBLS1852,,,,,,,,,,,,,
MTBLS1853,,,,,,,,,,,,,
MTBLS1854,,,,,,,,,,,,,
MTBLS1855,,,,,,,,,,,,,
MTBLS1856,,,,,,,,,,,,,
MTBLS1857,,,,,,,,,,,,,
MTBLS1858,,,,,,,,,,,,,
MTBLS1859,,,,,,,,,,,,,
MTBLS1860,,,,,,,,,,,,,
MTBLS1861,,,,,,,,,,,,,
MTBLS1862,,,,,,,,,,,,,
MTBLS1863,,,,,,,,,,,,,
MTBLS1864,,,,,,,,,,,,,
MTBLS1865,,,,,,,,,,,,,
MTBLS1866,,,,,,,,,,,,,
MTBLS1867,,,,,,,,,,,,,
MTBLS1868,,,,,,,,,,,,,
MTBLS1869,,,,,,,,,,,,,
MTBLS1870,,,,,,,,,,,,,
MTBLS1871,,,,,,,,,,,,,
MTBLS1872,,,,,,,,,,,,,
MTBLS1873,,,,,,,,,,,,,
MTBLS1874,,,,,,,,,,,,,
MTBLS1875,,,,,,,,,,,,,
MTBLS1876,,,,,,,,,,,,,
MTBLS1877,,,,,,,,,,,,,
MTBLS1878,,,,,,,,,,,,,
MTBLS1879,,,,,,,,,,,,,
MTBLS1880,,,,,,,,,,,,,
MTBLS1881,,,,,,,,,,,,,
MTBLS1882,,,,,,,,,,,,,
MTBLS1883,,,,,,,,,,,,,
MTBLS1884,,,,,,,,,,,,,
MTBLS1885,,,,,,,,,,,,,
MTBLS1886,,,,,,,,,,,,,
MTBLS1887,,,,,,,,,,,,,
MTBLS1888,,,,,,,,,,,,,
MTBLS1889,,,,,,,,,,,,,
MTBLS1890,,,,,,,,,,,,,
MTBLS1891,,,,,,,,,,,,,
MTBLS1892,,,,,,,,,,,,,
MTBLS1893,,,,,,,,,,,,,
MTBLS1894,,,,,,,,,,,,,
MTBLS1895,,,,,,,,,,,,,
MTBLS1896,,,,,,,,,,,,,
MTBLS1897,,,,,,,,,,,,,
MTBLS1898,,,,,,,,,,,,,
MTBLS1899,,,,,,,,,,,,,
MTBLS1900,,,,,,,,,,,,,
MTBLS1901,,,,,,,,,,,,,
MTBLS1902,,,,,,,,,,,,,
MTBLS1903,,,,,,,,,,,,,
MTBLS1904,,,,,,,,,,,,,
MTBLS1905,,,,,,,,,,,,,
MTBLS1906,,,,,,,,,,,,,
MTBLS1907,,,,,,,,,,,,,
MTBLS1908,,,,,,,,,,,,,
MTBLS1909,,,,,,,,,,,,,
MTBLS1910,,,,,,,,,,,,,
MTBLS1911,,,,,,,,,,,,,
MTBLS1912,,,,,,,,,,,,,
MTBLS1913,,,,,,,,,,,,,
MTBLS1914,,,,,,,,,,,,,
MTBLS1915,,,,,,,,,,,,,
MTBLS1916,,,,,,,,,,,,,
MTBLS1917,,,,,,,,,,,,,
MTBLS1918,,,,,,,,,,,,,
MTBLS1919,,,,,,,,,,,,,
MTBLS1920,,,,,,,,,,,,,
MTBLS1921,,,,,,,,,,,,,
MTBLS1922,,,,,,,,,,,,,
MTBLS1923,,,,,,,,,,,,,
MTBLS1924,,,,,,,,,,,,,
MTBLS1925,,,,,,,,,,,,,
MTBLS1926,,,,,,,,,,,,,
MTBLS1927,,,,,,,,,,,,,
MTBLS1928,,,,,,,,,,,,,
MTBLS1929,,,,,,,,,,,,,
MTBLS1930,,,,,,,,,,,,,
MTBLS1931,,,,,,,,,,,,,
MTBLS1932,,,,,,,,,,,,,
MTBLS1933,,,,,,,,,,,,,
MTBLS1934,,,,,,,,,,,,,
MTBLS1935,,,,,,,,,,,,,
MTBLS1936,,,,,,,,,,,,,
MTBLS1937,,,,,,,,,,,,,
MTBLS1938,,,,,,,,,,,,,
MTBLS1939,,,,,,,,,,,,,
MTBLS1940,,,,,,,,,,,,,
MTBLS1941,,,,,,,,,,,,,
MTBLS1942,,,,,,,,,,,,,
MTBLS1943,,,,,,,,,,,,,
MTBLS1944,,,,,,,,,,,,,
MTBLS1945,,,,,,,,,,,,,
MTBLS1946,,,,,,,,,,,,,
MTBLS1947,,,,,,,,,,,,,
MTBLS1948,,,,,,,,,,,,,
MTBLS1949,,,,,,,,,,,,,
MTBLS1950,,,,,,,,,,,,,
MTBLS1951,,,,,,,,,,,,,
MTBLS1952,,,,,,,,,,,,,
MTBLS1953,,,,,,,,,,,,,
MTBLS1954,,,,,,,,,,,,,
MTBLS1955,,,,,,,,,,,,,
MTBLS1956,,,,,,,,,,,,,
MTBLS1957,,,,,,,,,,,,,
MTBLS1958,,,,,,,,,,,,,
MTBLS1959,,,,,,,,,,,,,
MTBLS1960,,,,,,,,,,,,,
MTBLS1961,,,,,,,,,,,,,
MTBLS1962,,,,,,,,,,,,,
MTBLS1963,,,,,,,,,,,,,
MTBLS1964,,,,,,,,,,,,,
MTBLS1965,,,,,,,,,,,,,
MTBLS1966,,,,,,,,,,,,,
MTBLS1967,,,,,,,,,,,,,
MTBLS1968,,,,,,,,,,,,,
MTBLS1969,,,,,,,,,,,,,
MTBLS1970,,,,,,,,,,,,,
MTBLS1971,,,,,,,,,,,,,
MTBLS1972,,,,,,,,,,,,,
MTBLS1973,,,,,,,,,,,,,
MTBLS1974,,,,,,,,,,,,,
MTBLS1975,,,,,,,,,,,,,
MTBLS1976,,,,,,,,,,,,,
MTBLS1977,,,,,,,,,,,,,
MTBLS1978,,,,,,,,,,,,,
MTBLS1979,,,,,,,,,,,,,
MTBLS1980,,,,,,,,,,,,,
MTBLS1981,,,,,,,,,,,,,
MTBLS1982,,,,,,,,,,,,,
MTBLS1983,,,,,,,,,,,,,
MTBLS1984,,,,,,,,,,,,,
MTBLS1985,,,,,,,,,,,,,
MTBLS1986,,,,,,,,,,,,,
MTBLS1987,,,,,,,,,,,,,
MTBLS1988,,,,,,,,,,,,,
MTBLS1989,,,,,,,,,,,,,
MTBLS1990,,,,,,,,,,,,,
MTBLS1991,,,,,,,,,,,,,
MTBLS1992,,,,,,,,,,,,,
MTBLS1993,,,,,,,,,,,,,
MTBLS1994,,,,,,,,,,,,,
MTBLS1995,,,,,,,,,,,,,
MTBLS1996,,,,,,,,,,,,,
MTBLS1997,,,,,,,,,,,,,
MTBLS1998,,,,,,,,,,,,,
MTBLS1999,,,,,,,,,,,,,
MTBLS2000,,,,,,,,,,,,,
MTBLS2001,,,,,,,,,,,,,
MTBLS2002,,,,,,,,,,,,,
MTBLS2003,,,,,,,,,,,,,
