studyID	name	type	iri	ontoName
MTBLS760	Disease	disease	http://www.ebi.ac.uk/efo/EFO_0000408	EFO
MTBLS761	Incubation	incubation	http://purl.bioontology.org/ontology/npo#NPO_2000	
MTBLS761	Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS761	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS762	MERS-CoV infection	Middle East respiratory syndrome	http://purl.bioontology.org/ontology/MEDDRA/10075271	
MTBLS762	AM580-treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS762	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS762	Cell line	immortal cell line cell	http://purl.obolibrary.org/obo/CL_0000002	CL
MTBLS764	species	species design	http://www.ebi.ac.uk/efo/EFO_0001753	EFO
MTBLS767	Infection	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS767	Sample Type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS767	Medium	Growth Medium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85504	NCIT
MTBLS768	Light	light	http://www.ebi.ac.uk/efo/EFO_0000568	EFO
MTBLS768	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS768	Light exposure	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS769	Infection	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS769	Sample Type	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS769	Medium	Growth Medium	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85504	NCIT
MTBLS770	Infection	infection	http://www.ebi.ac.uk/efo/EFO_0000544	EFO
MTBLS770	Sampling time post infection	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS770	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS771	Spiking level	spiking	http://purl.obolibrary.org/obo/CHMO_0002852	CHMO
MTBLS771	Geographical origin	Origin	http://purl.bioontology.org/ontology/LNC/LP62760-1	
MTBLS771	Spiking mix	spiking	http://purl.obolibrary.org/obo/CHMO_0002852	CHMO
MTBLS771	Technical replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS772	Spiking level	spiking	http://purl.obolibrary.org/obo/CHMO_0002852	CHMO
MTBLS772	Geographical origin	Origin	http://purl.bioontology.org/ontology/LNC/LP62760-1	
MTBLS772	Spiking mix	spiking	http://purl.obolibrary.org/obo/CHMO_0002852	CHMO
MTBLS772	Technical replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS773	Temperature	temperature	http://www.ebi.ac.uk/efo/EFO_0001702	EFO
MTBLS773	Light	light	http://www.ebi.ac.uk/efo/EFO_0000568	EFO
MTBLS773	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS779	species	Species	http://www.owl-ontologies.com/BiodiversityOntologyFull.owl#Species	
MTBLS780	Extracellular/Intracellular	intracellular	http://purl.obolibrary.org/obo/GO_0005622	GO
MTBLS785	Metastasis	Metastasis	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C19151	NCIT
MTBLS785	Sex	Sex	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28421	NCIT
MTBLS785	Age	age	http://purl.obolibrary.org/obo/PATO_0000011	PATO
MTBLS785	BMI	Body Mass Index	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C16358	NCIT
MTBLS787	Concentration	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS788	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS788	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS789	Dose	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS789	Treatment	Inhibitor	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C154898	NCIT
MTBLS791	Genotype	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136	EFO
MTBLS791	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS791	Treatment 	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS791	Time	time	http://www.ebi.ac.uk/efo/EFO_0000721	EFO
MTBLS792	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS793	Symbiont	symbiont	http://purl.obolibrary.org/obo/IDO_0000522	IDO
MTBLS793	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS796	OPTN	Optineurin	http://www.limics.org/hrdo/rdfns#gen_id_16595	
MTBLS796	TDP-43	protein TDP-43	http://doe-generated-ontology.com/OntoAD#C0297429	
MTBLS796	FUS	FUS RNA binding protein	http://www.orpha.net/ORDO/Orphanet_159615	ORDO
MTBLS796	Gene Expression	gene expression	http://purl.obolibrary.org/obo/GO_0010467	GO
MTBLS796	Category	Category	http://www.onto-med.de/ontologies/gfo.owl#Category	
MTBLS797	Plant collection	Date	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25164	NCIT
MTBLS798	Disease	disease	http://www.ebi.ac.uk/efo/EFO_0000408	EFO
MTBLS799	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS800	RPC supplementation level	Choline supplementation	http://purl.bioontology.org/ontology/SNOMEDCT/226292007	SNOMEDCT
MTBLS803	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS803	Location	geographic location	http://purl.obolibrary.org/obo/GAZ_00000448	GAZ
MTBLS804	Oat variety	bio-variety	http://purl.obolibrary.org/obo/TAXRANK_0000032	TAXRANK
MTBLS804	Nitrogen Level	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS804	Nitrogen fertiliser applied	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS804	Total nitrogen concentration	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS806	Fish species	Species	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45293	NCIT
MTBLS806	Season	Season	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94729	NCIT
MTBLS807	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS809	Sampling time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS815	Extracellular/Intracellular	intracellular	http://purl.obolibrary.org/obo/GO_0005622	GO
MTBLS816	Sample	Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	NCIT
MTBLS816	Batch	block	http://www.ebi.ac.uk/efo/EFO_0005067	EFO
MTBLS817	Genotype	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136	EFO
MTBLS817	Bacterial infection	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS817	Time	time	http://www.ebi.ac.uk/efo/EFO_0000721	EFO
MTBLS819	Protein	protein	http://www.bioassayontology.org/bao#BAO_0000175	BAO
MTBLS819	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS820	Protein	protein	http://www.bioassayontology.org/bao#BAO_0000175	BAO
MTBLS820	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS826	Step modification	Step	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48176	NCIT
MTBLS827	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS827	gene knockdown	gene knockdown by RNA interference	http://www.bioassayontology.org/bao#BAO_0002434	BAO
MTBLS827	time post-blood meal	time	http://www.ebi.ac.uk/efo/EFO_0000721	EFO
MTBLS827	infection status	infection	http://www.ebi.ac.uk/efo/EFO_0000544	EFO
MTBLS828	age-group	Age Group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20587	NCIT
MTBLS828	AMD_status	Status	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25688	NCIT
MTBLS828	gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS828	Sample type	sample	http://purl.obolibrary.org/obo/MS_1000457	MS
MTBLS828	Batch	sample batch	http://purl.obolibrary.org/obo/MS_1000053	MS
MTBLS832	dietary glycerol concentration	diet	http://purl.obolibrary.org/obo/XCO_0000013	XCO
MTBLS832	muscle	Organ	http://purl.org/obo/owlapi/fma#FMA_67498	
MTBLS832	liver	Organ	http://purl.org/obo/owlapi/fma#FMA_67498	
MTBLS833	bb	Gone	http://purl.obolibrary.org/obo/GAZ_00418974	GAZ
MTBLS835	Protein	protein	http://www.bioassayontology.org/bao#BAO_0000175	BAO
MTBLS835	replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS836	Dosage	dosage endpoint	http://www.bioassayontology.org/bao#BAO_0002116	BAO
MTBLS838	abrin	Abrin	http://purl.bioontology.org/ontology/MESH/D000036	MESH
MTBLS838	metabolism	Metabolism	http://purl.bioontology.org/ontology/MESH/D008660	MESH
MTBLS839	TMS reagent	reagent	http://purl.obolibrary.org/obo/CHEBI_33893	CHEBI
MTBLS839	Salinity	Water Salinity	http://purl.dataone.org/odo/ECSO_00001164	
MTBLS839	Amount of water	volume	http://www.ebi.ac.uk/efo/EFO_0001715	EFO
MTBLS840	Developmental stage	whole plant development stage	http://purl.obolibrary.org/obo/PO_0007033	PO
MTBLS840	solar radiation	solar radiation	http://purl.bioontology.org/ontology/CSP/2535-0993	
MTBLS840	temperature	temperature	http://purl.bioontology.org/ontology/CSP/2871-3090	
MTBLS840	rainfall	water-based rainfall	http://purl.obolibrary.org/obo/ENVO_01000830	ENVO
MTBLS840	humidity	humidity	http://purl.obolibrary.org/obo/PATO_0015009	PATO
MTBLS841	Biofluid	Body Fluid or Substance	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13236	NCIT
MTBLS842	filter usage	Filter	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41199	NCIT
MTBLS843	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS844	Habitat	habitat	http://purl.obolibrary.org/obo/ENVO_01000739	ENVO
MTBLS844	Sediment Depth	Depth	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25333	NCIT
MTBLS845	Genotype Mfn2	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS848	Concentration	Concentration	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41185	NCIT
MTBLS848	Matrix	matrix	http://purl.obolibrary.org/obo/CHMO_0002743	CHMO
MTBLS849	Treatment	Solid Phase Extraction	http://purl.bioontology.org/ontology/MESH/D052616	MESH
MTBLS852	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS852	Days post infection	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS854	Treatment	drug	http://purl.obolibrary.org/obo/CHEBI_23888	CHEBI
MTBLS857	knockout	gene knock out	http://www.ebi.ac.uk/efo/EFO_0000506	EFO
MTBLS858	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS858	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS859	Co-culture	Co-Culture	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93168	NCIT
MTBLS861	Day	time	http://www.ebi.ac.uk/efo/EFO_0000721	EFO
MTBLS861	DEHP dose	dose	http://www.ebi.ac.uk/efo/EFO_0000428	EFO
MTBLS862	Extraction Solvent	solvent	http://purl.obolibrary.org/obo/CHEBI_46787	CHEBI
MTBLS862	Metabolism Preservation Method	Biospecimen preservation method	http://purl.org/net/OCRe/OCRe.owl#OCRE400020	
MTBLS865	Site	Location	http://purl.org/dc/terms/Location	
MTBLS865	fertilized_unfertilized	growth condition	http://www.ebi.ac.uk/efo/EFO_0000523	EFO
MTBLS865	Fresh weight	plant fresh weight	http://purl.obolibrary.org/obo/TO_0000442	TO
MTBLS865	plot	Location	http://purl.org/dc/terms/Location	
MTBLS865	Harvest Date	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS866	Site	Location	http://purl.org/dc/terms/Location	
MTBLS866	plot	Location	http://purl.org/dc/terms/Location	
MTBLS866	species	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	EFO
MTBLS866	Exploratory	Location	http://purl.org/dc/terms/Location	
MTBLS868	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS868	Replicate	replicate	http://www.ebi.ac.uk/efo/EFO_0000683	EFO
MTBLS870	dietary	Glycerol	http://purl.bioontology.org/ontology/SNMI/F-61640	
MTBLS872	'on-tree' and 'off-tree' ripening stages	fruit ripening stage	http://purl.obolibrary.org/obo/PO_0025502	PO
MTBLS873	Cell line	immortal cell line cell	http://purl.obolibrary.org/obo/CL_0000002	CL
MTBLS873	Indomethacin	drug	http://purl.obolibrary.org/obo/CHEBI_23888	CHEBI
MTBLS879	Gender	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS879	Metabolic syndrome	metabolic syndrome	http://www.ebi.ac.uk/efo/EFO_0000195	EFO
MTBLS882	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS882	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS883	Experiment location	study type	http://purl.obolibrary.org/obo/PECO_0007231	PECO
MTBLS883	Plant breeding	Breeding	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42877	NCIT
MTBLS883	Time	timepoint	http://www.ebi.ac.uk/efo/EFO_0000724	EFO
MTBLS899	Infection Status	infection	http://www.ebi.ac.uk/efo/EFO_0000544	EFO
MTBLS899	Taurine 15N Labeling	labelling	http://www.ebi.ac.uk/efo/EFO_0000562	EFO
MTBLS899	Media Taurine Abundance	unit of molarity	http://purl.obolibrary.org/obo/UO_0000061	UO
MTBLS899	Glucose-6-13C Labeling	labelling	http://www.ebi.ac.uk/efo/EFO_0000562	EFO
MTBLS899	Exogenous SBPase	Protein Expression	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18966	NCIT
MTBLS899	Exogenous BFP	Protein Expression	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18966	NCIT
MTBLS899	Lysate Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS899	SBPase Expression in Lysate	Protein Expression	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18966	NCIT
MTBLS912	Dose	Non-Nutritive Sweeteners	http://purl.obolibrary.org/obo/OMIT_0028417	OMIT
MTBLS925	Different stages of ovarian development	female gonad development	http://purl.obolibrary.org/obo/GO_0008585	GO
MTBLS935	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS936	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS943	Locality	Locality	http://rdf.geospecies.org/ont/geospecies#Locality	
MTBLS943	Species	species	http://purl.obolibrary.org/obo/TAXRANK_0000006	TAXRANK
MTBLS944	Location	Location	http://purl.org/dc/terms/Location	
MTBLS944	Genus	genus	http://purl.obolibrary.org/obo/TAXRANK_0000005	TAXRANK
MTBLS944	Elevation	elevation	http://purl.obolibrary.org/obo/ENVO_00000176	ENVO
MTBLS944	Season	season	http://purl.obolibrary.org/obo/ENVO_03000096	ENVO
MTBLS971	infection	Infection	http://www.ifomis.org/acgt/1.0#Infection	
MTBLS971	control	Control	http://www.biopax.org/release/biopax-level3.owl#Control	
MTBLS974	Age	age	http://www.ebi.ac.uk/efo/EFO_0000246	EFO
MTBLS974	Sex	Gender	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17357	NCIT
MTBLS974	Family relation	Family Member	http://purl.obolibrary.org/obo/NCIT_C41256	NCIT
MTBLS999	Collision energy	collision energy	http://purl.obolibrary.org/obo/MS_1000045	MS
MTBLS999	Adduct	adduct ion	http://purl.obolibrary.org/obo/MS_1000353	MS
MTBLS1002	Time	time	http://purl.obolibrary.org/obo/PATO_0000165	PATO
MTBLS1002	RMI	Magnetic Resonance Imaging	http://purl.bioontology.org/ontology/MESH/D008279	MESH
MTBLS1024	station	Station	http://sweet.jpl.nasa.gov/2.3/matrFacility.owl#Station	
MTBLS1024	depth	Depth	http://sweet.jpl.nasa.gov/2.3/propSpaceHeight.owl#Depth	
MTBLS1038	pH	pH	http://purl.obolibrary.org/obo/UO_0000196	UO
MTBLS1038	time	time	http://purl.obolibrary.org/obo/PATO_0000165	PATO
MTBLS1045	Amino acid supplementation	Essential amino acid supplementation	http://purl.bioontology.org/ontology/RCD/Ub06J	
MTBLS1057	Tissue	Tissue	http://purl.bioontology.org/ontology/STY/T024	
MTBLS1057	Fish species	Species	http://bioonto.de/ro2.owl#Species	
MTBLS1057	Season	season	http://purl.obolibrary.org/obo/ENVO_03000096	ENVO
MTBLS1073	Virus	Virus	http://purl.obolibrary.org/obo/NCBITaxon_10239	NCBITAXON
MTBLS1073	Replicate	technical replicate	http://www.ebi.ac.uk/efo/EFO_0002090	EFO
MTBLS1103	dietary glycerol concentration	diet	http://purl.obolibrary.org/obo/XCO_0000013	XCO
MTBLS1103	muscle 	tissue	http://purl.obolibrary.org/obo/CARO_0000043	CARO
MTBLS1103	liver	tissue	http://purl.obolibrary.org/obo/CARO_0000043	CARO
MTBLS1111	Genotype	Sorghum bicolor	http://purl.obolibrary.org/obo/NCBITaxon_4558	NCBITAXON
MTBLS1111	Priming agent	Paenibacillus	http://purl.obolibrary.org/obo/NCBITaxon_44249	NCBITAXON
MTBLS1111	Fungal infection	Fusarium	http://purl.obolibrary.org/obo/NCBITaxon_5506	NCBITAXON
MTBLS1111	Metabolome	metabolomic profiling	http://www.ebi.ac.uk/efo/EFO_0000752	EFO
MTBLS1127	Olive fruit maturation	Maturation	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17770	NCIT
MTBLS1132	Accession	Accession	http://edamontology.org/data_2091	EDAM
MTBLS1132	Treatment	treatment	http://www.ebi.ac.uk/efo/EFO_0000727	EFO
MTBLS1132	Replicate	biological replicate	http://www.ebi.ac.uk/efo/EFO_0002091	EFO
MTBLS1160	Host plant	Solanum lycopersicum	http://purl.obolibrary.org/obo/NCBITaxon_4081	NCBITAXON
MTBLS1160	Bacterial infection	Ralstonia solanacearum	http://purl.obolibrary.org/obo/NCBITaxon_305	NCBITAXON
MTBLS1160	Cultivars	cultivar	http://www.ebi.ac.uk/efo/EFO_0005136	EFO
MTBLS1160	Metabolome	metabolomic profiling	http://www.ebi.ac.uk/efo/EFO_0000752	EFO
MTBLS1167	Strain	strain	http://www.ebi.ac.uk/efo/EFO_0005135	EFO
